id,ward,name,address,lat,lng,coordinateSource,osmId,officialMapUrl,googleMapsSearchUrl,reviewStatus,note
0-1-東山公園,千種区,東山公園,千種区田代町字瓶杁、天白町大字植田字植田山、 東山元町３丁目、東山通５丁目、星が丘山手 名東区にじが丘一丁目、植園町１丁目、３丁目、 藤巻町２丁目、猪高町大字高針字大久手、 字荒田、山香町 天白区天白町大字八事字裏山,35.159222,136.976196,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/01.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%8D%83%E7%A8%AE%E5%8C%BA%20%E6%9D%B1%E5%B1%B1%E5%85%AC%E5%9C%92,,
0-55-天満緑道,千種区,天満緑道,千種区茶屋坂通２丁目、赤坂町１丁目、２丁目、 ３丁目、４丁目、５丁目、６丁目、７丁目、 天満通２丁目,35.183121,136.959366,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/01.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%8D%83%E7%A8%AE%E5%8C%BA%20%E5%A4%A9%E6%BA%80%E7%B7%91%E9%81%93,,
0-75-春里南公園,千種区,春里南公園,千種区春里町４丁目、日和町３丁目,35.169098,136.963715,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/01.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%8D%83%E7%A8%AE%E5%8C%BA%20%E6%98%A5%E9%87%8C%E5%8D%97%E5%85%AC%E5%9C%92,,
1-38-大幸緑道,東区,大幸緑道,東区砂田橋一丁目、砂田橋三丁目、砂田橋五丁目 千種区宮の腰町,35.187515,136.95668,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/02r6higashi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%9D%B1%E5%8C%BA%20%E5%A4%A7%E5%B9%B8%E7%B7%91%E9%81%93,,
1-57-板屋水筒先公園,東区,板屋水筒先公園,東区葵二丁目,35.172085,136.925797,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/02r6higashi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%9D%B1%E5%8C%BA%20%E6%9D%BF%E5%B1%8B%E6%B0%B4%E7%AD%92%E5%85%88%E5%85%AC%E5%9C%92,,
2-14-萩野公園,北区,萩野公園,北区大野町１丁目,35.204514,136.914688,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/03r6kita.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%8C%97%E5%8C%BA%20%E8%90%A9%E9%87%8E%E5%85%AC%E5%9C%92,,
2-17-水分橋緑地,北区,水分橋緑地,北区成願寺町字米ケ瀬、字西浦、字寺西、字北野、 安井町字河野、字薬師浦、米が瀬町 楠町大字味鋺字堂の前、字井之元、字政所、 字南山、字生棚、字南中田、字南合戸、 字冥加、字名栗、字天道,35.215679,136.917999,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/03r6kita.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%8C%97%E5%8C%BA%20%E6%B0%B4%E5%88%86%E6%A9%8B%E7%B7%91%E5%9C%B0,,
2-31-水分橋東緑地,北区,水分橋東緑地,北区楠町大字味鋺字外畑,35.222046,136.907867,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/03r6kita.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E5%8C%97%E5%8C%BA%20%E6%B0%B4%E5%88%86%E6%A9%8B%E6%9D%B1%E7%B7%91%E5%9C%B0,,
3-2-児玉公園,西区,児玉公園,西区万代町２丁目,35.198017,136.885513,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E5%85%90%E7%8E%89%E5%85%AC%E5%9C%92,,
3-14-新福寺公園,西区,新福寺公園,西区新福寺町２丁目,35.205147,136.883835,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E6%96%B0%E7%A6%8F%E5%AF%BA%E5%85%AC%E5%9C%92,,
3-15-紙漉公園,西区,紙漉公園,西区城西三丁目,35.188229,136.893372,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E7%B4%99%E6%BC%89%E5%85%AC%E5%9C%92,,
3-20-名西橋緑地,西区,名西橋緑地,西区堀越町字大縄,35.203606,136.876984,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E5%90%8D%E8%A5%BF%E6%A9%8B%E7%B7%91%E5%9C%B0,,
3-27-大野木第一公園,西区,大野木第一公園,西区大野木二丁目,35.217964,136.896591,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E5%A4%A7%E9%87%8E%E6%9C%A8%E7%AC%AC%E4%B8%80%E5%85%AC%E5%9C%92,,
3-28-大野木第二公園,西区,大野木第二公園,西区大野木一丁目,35.215897,136.893845,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E5%A4%A7%E9%87%8E%E6%9C%A8%E7%AC%AC%E4%BA%8C%E5%85%AC%E5%9C%92,,
3-41-島崎公園,西区,島崎公園,西区城町,35.229076,136.866318,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E5%B3%B6%E5%B4%8E%E5%85%AC%E5%9C%92,,
3-68-裏塩公園,西区,裏塩公園,西区那古野一丁目,35.175659,136.891785,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E8%A3%8F%E5%A1%A9%E5%85%AC%E5%9C%92,,
3-73-紙漉南公園,西区,紙漉南公園,西区城西二丁目,35.185413,136.892883,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E7%B4%99%E6%BC%89%E5%8D%97%E5%85%AC%E5%9C%92,,
3-75-大野木第三公園,西区,大野木第三公園,西区大野木三丁目,35.220039,136.899628,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E5%A4%A7%E9%87%8E%E6%9C%A8%E7%AC%AC%E4%B8%89%E5%85%AC%E5%9C%92,,
3-79-上宿第二公園,西区,上宿第二公園,西区城西四丁目,35.190815,136.893219,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E4%B8%8A%E5%AE%BF%E7%AC%AC%E4%BA%8C%E5%85%AC%E5%9C%92,,
3-89-鳥見公園,西区,鳥見公園,西区鳥見町１丁目、２丁目,35.201611,136.886322,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E9%B3%A5%E8%A6%8B%E5%85%AC%E5%9C%92,,
3-91-江向公園,西区,江向公園,西区江向町５丁目,35.207054,136.893829,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E6%B1%9F%E5%90%91%E5%85%AC%E5%9C%92,,
3-97-南押切なかよし公園,西区,南押切なかよし公園,西区名西一丁目,35.187702,136.879242,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E5%8D%97%E6%8A%BC%E5%88%87%E3%81%AA%E3%81%8B%E3%82%88%E3%81%97%E5%85%AC%E5%9C%92,,
3-101-名西公園,西区,名西公園,西区名西二丁目,35.189678,136.879807,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/04r6nishi.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E8%A5%BF%E5%8C%BA%20%E5%90%8D%E8%A5%BF%E5%85%AC%E5%9C%92,,
4-7-塩池公園,中村区,塩池公園,中村区塩池町２丁目,35.184967,136.866974,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E5%A1%A9%E6%B1%A0%E5%85%AC%E5%9C%92,,
4-14-二ツ橋公園,中村区,二ツ橋公園,中村区二ツ橋町５丁目,35.164101,136.868927,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E4%BA%8C%E3%83%84%E6%A9%8B%E5%85%AC%E5%9C%92,,
4-17-荒輪井公園,中村区,荒輪井公園,中村区荒輪井町１丁目,35.164505,136.841034,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E8%8D%92%E8%BC%AA%E4%BA%95%E5%85%AC%E5%9C%92,,
4-21-烏森公園,中村区,烏森公園,中村区烏森町３丁目,35.155415,136.859283,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E7%83%8F%E6%A3%AE%E5%85%AC%E5%9C%92,,
4-23-大正橋緑地,中村区,大正橋緑地,中村区稲葉地町字鶉野、岩塚町字鶉打場、 字南鶉打場、字横手穴、字横手堤付、字山西,35.170914,136.838226,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E5%A4%A7%E6%AD%A3%E6%A9%8B%E7%B7%91%E5%9C%B0,,
4-25-大坪公園,中村区,大坪公園,中村区烏森町６丁目,35.152149,136.855042,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E5%A4%A7%E5%9D%AA%E5%85%AC%E5%9C%92,,
4-43-枇杷島橋緑地,中村区,枇杷島橋緑地,中村区日比津町字川東、字下ノ畑、字上ノ畑、 字古川,35.184521,136.854156,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E6%9E%87%E6%9D%B7%E5%B3%B6%E6%A9%8B%E7%B7%91%E5%9C%B0,,
4-44-水主町東公園,中村区,水主町東公園,中村区名駅南三丁目,35.161484,136.890503,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E6%B0%B4%E4%B8%BB%E7%94%BA%E6%9D%B1%E5%85%AC%E5%9C%92,,
4-45-祢宜公園,中村区,祢宜公園,中村区名駅南一丁目,35.166294,136.888428,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E7%A5%A2%E5%AE%9C%E5%85%AC%E5%9C%92,,
4-56-靖国公園,中村区,靖国公園,中村区靖国町１丁目,35.16964,136.851501,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E9%9D%96%E5%9B%BD%E5%85%AC%E5%9C%92,,
4-60-中島町公園,中村区,中島町公園,中村区中島町２丁目,35.170803,136.870163,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E4%B8%AD%E5%B3%B6%E7%94%BA%E5%85%AC%E5%9C%92,,
4-63-一里山東公園,中村区,一里山東公園,中村区岩塚町字一里山,35.152435,136.843536,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/05r6nakamura.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E6%9D%91%E5%8C%BA%20%E4%B8%80%E9%87%8C%E5%B1%B1%E6%9D%B1%E5%85%AC%E5%9C%92,,
5-4-那古野山古墳公園,中区,那古野山古墳公園,中区大須二丁目,35.15976,136.900513,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/06r6naka.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E5%8C%BA%20%E9%82%A3%E5%8F%A4%E9%87%8E%E5%B1%B1%E5%8F%A4%E5%A2%B3%E5%85%AC%E5%9C%92,,
5-7-老松東公園,中区,老松東公園,中区千代田五丁目,35.158752,136.918076,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/06r6naka.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E4%B8%AD%E5%8C%BA%20%E8%80%81%E6%9D%BE%E6%9D%B1%E5%85%AC%E5%9C%92,,
6-2-南分公園,昭和区,南分公園,昭和区長戸町５丁目,35.144516,136.94371,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%8D%97%E5%88%86%E5%85%AC%E5%9C%92,,
6-4-御所町公園,昭和区,御所町公園,昭和区御器所三丁目,35.147758,136.924744,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%BE%A1%E6%89%80%E7%94%BA%E5%85%AC%E5%9C%92,,
6-5-高辻公園,昭和区,高辻公園,昭和区白金三丁目,35.142166,136.916382,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E9%AB%98%E8%BE%BB%E5%85%AC%E5%9C%92,,
6-6-村雲公園,昭和区,村雲公園,昭和区御器所四丁目,35.145164,136.924103,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E6%9D%91%E9%9B%B2%E5%85%AC%E5%9C%92,,
6-9-広路公園,昭和区,広路公園,昭和区川名町３丁目,35.153717,136.94278,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%BA%83%E8%B7%AF%E5%85%AC%E5%9C%92,,
6-10-高峯第一公園,昭和区,高峯第一公園,昭和区高峯町,35.149563,136.967682,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E9%AB%98%E5%B3%AF%E7%AC%AC%E4%B8%80%E5%85%AC%E5%9C%92,,
6-11-高峯第二公園,昭和区,高峯第二公園,昭和区高峯町,35.149563,136.967682,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E9%AB%98%E5%B3%AF%E7%AC%AC%E4%BA%8C%E5%85%AC%E5%9C%92,,
6-14-高峯第三公園,昭和区,高峯第三公園,昭和区高峯町,35.149563,136.967682,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E9%AB%98%E5%B3%AF%E7%AC%AC%E4%B8%89%E5%85%AC%E5%9C%92,,
6-15-川名西公園,昭和区,川名西公園,昭和区川名町２丁目,35.154522,136.941589,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%B7%9D%E5%90%8D%E8%A5%BF%E5%85%AC%E5%9C%92,,
6-16-福原公園,昭和区,福原公園,昭和区福原町２丁目,35.156937,136.960342,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E7%A6%8F%E5%8E%9F%E5%85%AC%E5%9C%92,,
6-19-山手緑道,昭和区,山手緑道,昭和区山手通４丁目、八事本町,35.141426,136.966217,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%B1%B1%E6%89%8B%E7%B7%91%E9%81%93,,
6-20-八事富士見公園,昭和区,八事富士見公園,昭和区八事富士見,35.144192,136.970306,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%85%AB%E4%BA%8B%E5%AF%8C%E5%A3%AB%E8%A6%8B%E5%85%AC%E5%9C%92,,
6-22-高辻ひろば緑地,昭和区,高辻ひろば緑地,昭和区東郊通９丁目,35.139259,136.918732,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E9%AB%98%E8%BE%BB%E3%81%B2%E3%82%8D%E3%81%B0%E7%B7%91%E5%9C%B0,,
6-23-滝川南公園,昭和区,滝川南公園,昭和区滝川町,35.143002,136.958786,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E6%BB%9D%E5%B7%9D%E5%8D%97%E5%85%AC%E5%9C%92,,
6-25-高辻南公園,昭和区,高辻南公園,昭和区滝子通１丁目、東効通９丁目 瑞穂区竹田町１丁目,35.139744,136.919998,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E9%AB%98%E8%BE%BB%E5%8D%97%E5%85%AC%E5%9C%92,,
6-26-富士見ケ丘南公園,昭和区,富士見ケ丘南公園,昭和区八事富士見,35.144192,136.970306,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%AF%8C%E5%A3%AB%E8%A6%8B%E3%82%B1%E4%B8%98%E5%8D%97%E5%85%AC%E5%9C%92,,
6-27-花見緑地,昭和区,花見緑地,昭和区花見通１丁目,35.150131,136.950027,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E8%8A%B1%E8%A6%8B%E7%B7%91%E5%9C%B0,,
6-28-台町ふれあい公園,昭和区,台町ふれあい公園,昭和区阿由知通４丁目、台町３丁目,35.148087,136.933578,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%8F%B0%E7%94%BA%E3%81%B5%E3%82%8C%E3%81%82%E3%81%84%E5%85%AC%E5%9C%92,,
6-29-前山緑地,昭和区,前山緑地,昭和区前山町３丁目,35.151791,136.957794,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%89%8D%E5%B1%B1%E7%B7%91%E5%9C%B0,,
6-30-北山本町公園,昭和区,北山本町公園,昭和区北山本町２丁目,35.15292,136.927612,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%8C%97%E5%B1%B1%E6%9C%AC%E7%94%BA%E5%85%AC%E5%9C%92,,
6-31-山里公園,昭和区,山里公園,昭和区山里町,35.146088,136.962601,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%B1%B1%E9%87%8C%E5%85%AC%E5%9C%92,,
6-32-小針公園,昭和区,小針公園,昭和区鶴舞二丁目,35.152294,136.915543,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%B0%8F%E9%87%9D%E5%85%AC%E5%9C%92,,
6-33-天神町公園,昭和区,天神町公園,昭和区天神町二丁目,35.148388,136.931381,gsi-address,,https://www.city.nagoya.jp/_res/projects/default_project/_page_/001/014/871/07r6shouwa.pdf,https://www.google.com/maps/search/?api=1&query=%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%20%E6%98%AD%E5%92%8C%E5%8C%BA%20%E5%A4%A9%E7%A5%9E%E7%94%BA%E5%85%AC%E5%9C%92,,
